t,hz,budget_ms,infer_ms,loop_ms,miss,cpu_sys_pct_1hz,cpu_proc_pct_1hz,cpu_proc_pct_1hz_norm,rss_mb,temp_c,cpu_khz,a0,a1,a2,a3,bg_workers,bg_load,inloop_burn_ms
6.174000003511537e-05,50.0,20.0,0.1662399999986519,19.99630199998137,0,0.0,0.0,0.0,40.3125,39.7,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615923881530762,0.7615940570831299,0,0.0,19.8
0.02024528200001896,50.0,20.0,0.08923999996568455,19.90991299999223,0,0.0,0.0,0.0,40.359375,40.25,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,19.8
0.04028213899999855,50.0,20.0,0.07049999999253487,19.882246000008763,0,0.0,0.0,0.0,40.359375,40.8,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,19.8
0.0602682180000329,50.0,20.0,0.06514800003287746,19.874394999988,0,0.0,0.0,0.0,40.359375,39.7,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,19.8
0.08023548300002403,50.0,20.0,0.06055599999399419,19.86872800000583,0,0.0,0.0,0.0,40.359375,39.7,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,19.8
0.100189988000011,50.0,20.0,0.05777800004125311,19.86556100001735,0,0.0,0.0,0.0,40.359375,40.8,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,19.8
0.12014245700004267,50.0,20.0,0.05794399999103916,19.865560999960508,0,0.0,0.0,0.0,40.359375,40.8,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,19.8
0.1401020170000038,50.0,20.0,0.06374099996264704,19.87409899999193,0,0.0,0.0,0.0,40.359375,39.7,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,19.8
0.16006837500003712,50.0,20.0,0.05857399997921675,19.865616999993563,0,0.0,0.0,0.0,40.359375,40.8,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,19.8
0.18002158400003054,50.0,20.0,0.056814000004123955,19.86393199996428,0,0.0,0.0,0.0,40.359375,40.8,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931034088135,0.7615940570831299,0,0.0,19.8
0.20005897800001549,50.0,20.0,0.05698100000017803,19.863838999981454,0,0.0,0.0,0.0,40.359375,40.25,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,19.8
0.2200062060000505,50.0,20.0,0.05536999998412284,19.8622279999654,0,0.0,0.0,0.0,40.359375,40.8,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,19.8
