t,hz,budget_ms,infer_ms,loop_ms,miss,cpu_sys_pct_1hz,cpu_proc_pct_1hz,cpu_proc_pct_1hz_norm,rss_mb,temp_c,cpu_khz,a0,a1,a2,a3,bg_workers,bg_load,inloop_burn_ms
0.00014031399769010022,100.0,10.0,0.12311099999351427,8.152104004693683,0,0.0,0.0,0.0,40.328125,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615923881530762,0.7615940570831299,0,0.0,8.0
0.01005893499677768,100.0,10.0,0.07036999886622652,8.086011999694165,0,0.0,0.0,0.0,40.375,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,8.0
0.02005640800052788,100.0,10.0,0.06161100463941693,8.0708079985925,0,0.0,0.0,0.0,40.375,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,8.0
0.030055066003114916,100.0,10.0,0.05981400317978114,8.068215000093915,0,0.0,0.0,0.0,40.375,49.05,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,8.0
0.04005629799939925,100.0,10.0,0.059203004639130086,8.067417998972815,0,0.0,0.0,0.0,40.375,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,8.0
0.05005732599965995,100.0,10.0,0.0594629964325577,8.068251998338383,0,0.0,0.0,0.0,40.375,48.5,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,8.0
0.06005672399624018,100.0,10.0,0.060165999457240105,8.068789000390097,0,0.0,0.0,0.0,40.375,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,8.0
0.07005764100176748,100.0,10.0,0.06357399979606271,8.074751996900886,0,0.0,0.0,0.0,40.375,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931034088135,0.7615940570831299,0,0.0,8.0
0.08005637300084345,100.0,10.0,0.058315003116149455,8.066103997407481,0,0.0,0.0,0.0,40.390625,49.05,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,8.0
0.09005641999829095,100.0,10.0,0.05724099901271984,8.064289002504665,0,0.0,0.0,0.0,40.390625,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,8.0
0.100055800001428,100.0,10.0,0.055999997130129486,8.062807995884214,0,0.0,0.0,0.0,40.390625,49.05,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,8.0
0.11005614299938316,100.0,10.0,0.05555599636863917,8.062956003414001,0,0.0,0.0,0.0,40.390625,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,8.0
0.1200558929995168,100.0,10.0,0.054555996030103415,8.061327003815677,0,0.0,0.0,0.0,40.390625,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,8.0
0.13005621799675282,100.0,10.0,0.05603699537459761,8.062715001869947,0,0.0,0.0,0.0,40.390625,49.05,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,8.0
0.1400557460001437,100.0,10.0,0.055759999668225646,8.062344997597393,0,0.0,0.0,0.0,40.390625,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,8.0
0.15005647799989674,100.0,10.0,0.05570400389842689,8.062547996814828,0,0.0,0.0,0.0,40.390625,49.05,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,8.0
0.1600556539997342,100.0,10.0,0.05786999827250838,8.064437002758496,0,0.0,0.0,0.0,40.390625,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,8.0
0.17005607100145426,100.0,10.0,0.0570740012335591,8.06351199571509,0,0.0,0.0,0.0,40.390625,49.6,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,8.0
0.18005570999957854,100.0,10.0,0.05905599391553551,8.065993002674077,0,0.0,0.0,0.0,40.390625,50.15,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931034088135,0.7615940570831299,0,0.0,8.0
0.1900561829970684,100.0,10.0,0.0557590028620325,8.062289001827594,0,0.0,0.0,0.0,40.390625,49.05,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,8.0
0.20005589599895757,100.0,10.0,0.05648200021823868,8.06299300165847,0,0.0,0.0,0.0,40.390625,50.15,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,8.0
0.2100560359976953,100.0,10.0,0.05735200102208182,8.06360400019912,0,0.0,0.0,0.0,40.390625,49.05,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928053855896,0.7615940570831299,0,0.0,8.0
0.22005571200134,100.0,10.0,0.05662899638991803,8.062788998358883,0,0.0,0.0,0.0,40.390625,49.05,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,8.0
