t,hz,budget_ms,infer_ms,loop_ms,miss,cpu_sys_pct_1hz,cpu_proc_pct_1hz,cpu_proc_pct_1hz_norm,rss_mb,temp_c,cpu_khz,a0,a1,a2,a3,bg_workers,bg_load,inloop_burn_ms,io_mb_s,io_target,net_mbps,net_dst,net_port,opencv_fps,opencv_w,opencv_h
0.00024361100076930597,100.0,10.0,0.1541479978186544,0.17481499889981933,0,37.5,0.0,0.0,41.625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615923881530762,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.010063589001219952,100.0,10.0,0.14237099821912125,0.16946299729170278,0,37.5,0.0,0.0,41.65625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.02005697500135284,100.0,10.0,0.08109299960779026,0.09479599975747988,0,37.5,0.0,0.0,41.65625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.030066971001360798,100.0,10.0,0.14783399819862098,0.17857399870990776,0,37.5,0.0,0.0,41.65625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.04011811600139481,100.0,10.0,0.23018499996396713,0.30812999830232,0,37.5,0.0,0.0,41.65625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.05006277999927988,100.0,10.0,0.08525999874109402,0.10040699999080971,0,37.5,0.0,0.0,41.65625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.06005862799793249,100.0,10.0,0.06385199958458543,0.07268500121426769,0,37.5,0.0,0.0,41.65625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.07010612500016578,100.0,10.0,0.2982039986818563,0.35677800042321905,0,37.5,0.0,0.0,41.65625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931034088135,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.08007202899898402,100.0,10.0,0.14255499991122633,0.17233300241059624,0,37.5,0.0,0.0,41.65625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.09006028499788954,100.0,10.0,0.08535099914297462,0.09829600094235502,0,37.5,0.0,0.0,41.65625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.1000748750011553,100.0,10.0,0.19038899699808098,0.22740699932910502,0,37.5,0.0,0.0,41.65625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.11007039000105578,100.0,10.0,0.14549999832524918,0.17646299966145307,0,37.5,0.0,0.0,41.65625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.12006251599814277,100.0,10.0,0.08181399971363135,0.09320400204160251,0,37.5,0.0,0.0,41.65625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.13006071699783206,100.0,10.0,0.12038899876642972,0.14038800145499408,0,37.5,0.0,0.0,41.65625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.14007934300025227,100.0,10.0,0.15600000187987462,0.19061100101680495,0,37.5,0.0,0.0,41.65625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.1500624139989668,100.0,10.0,0.10781499804579653,0.12666600014199503,0,37.5,0.0,0.0,41.65625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.16005946600125753,100.0,10.0,0.0701850003679283,0.07959299909998663,0,37.5,0.0,0.0,41.65625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.17009816599966143,100.0,10.0,0.31112899887375534,0.36987099883845076,0,37.5,0.0,0.0,41.65625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.1800724969980365,100.0,10.0,0.13859299724572338,0.16827700164867565,0,37.5,0.0,0.0,41.65625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931034088135,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.19006075300058,100.0,10.0,0.07959200229379348,0.0911110000743065,0,37.5,0.0,0.0,41.65625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.20006834200103185,100.0,10.0,0.16775900076027028,0.19420399985392578,0,37.5,0.0,0.0,41.65625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.210069894001208,100.0,10.0,0.1426109993190039,0.17179599672090262,0,37.5,0.0,0.0,41.65625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928053855896,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.22006142800091766,100.0,10.0,0.07599899981869385,0.08744399747229181,0,37.5,0.0,0.0,41.65625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.2300627769982384,100.0,10.0,0.10831500185304321,0.12507400242611766,0,37.5,0.0,0.0,41.65625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.24008410700116656,100.0,10.0,0.15862999862292781,0.19292499928269535,0,37.5,0.0,0.0,41.65625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.25006256599954213,100.0,10.0,0.10190700049861334,0.12066699855495244,0,37.5,0.0,0.0,41.671875,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.26005863699901965,100.0,10.0,0.0704810008755885,0.08005600102478638,0,37.5,0.0,0.0,41.671875,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.2701101150014438,100.0,10.0,0.30129600054351613,0.36494499727268703,0,37.5,0.0,0.0,41.671875,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.28007324200007133,100.0,10.0,0.14137000107439235,0.17036999997799285,0,37.5,0.0,0.0,41.671875,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.29006318299798295,100.0,10.0,0.0753700005589053,0.08585200339439325,0,37.5,0.0,0.0,41.671875,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615925073623657,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.3000659569988784,100.0,10.0,0.17411099906894378,0.20183400192763656,0,37.5,0.0,0.0,41.671875,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.3100653619985678,100.0,10.0,0.14327700046123937,0.17248100266442634,0,37.5,0.0,0.0,41.671875,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.3200606729988067,100.0,10.0,0.0766849989304319,0.0887040005181916,0,37.5,0.0,0.0,41.671875,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.3300611699996807,100.0,10.0,0.10938900231849402,0.1274069982173387,0,37.5,0.0,0.0,41.671875,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615925669670105,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.34007811099945684,100.0,10.0,0.15575900033582002,0.19046300076297484,0,37.5,0.0,0.0,41.671875,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615925073623657,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.3500598110003921,100.0,10.0,0.10544500037212856,0.1226860003953334,0,37.5,0.0,0.0,41.671875,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928053855896,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.36005540100086364,100.0,10.0,0.07588799780933186,0.08605499897385016,0,37.5,0.0,0.0,41.671875,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
0.3701058970000304,100.0,10.0,0.3020369986188598,0.3582780009310227,0,37.5,0.0,0.0,41.671875,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,50.0,127.0.0.1,50099,0.0,640,480
