t,hz,budget_ms,infer_ms,loop_ms,miss,cpu_sys_pct_1hz,cpu_proc_pct_1hz,cpu_proc_pct_1hz_norm,rss_mb,temp_c,cpu_khz,a0,a1,a2,a3,bg_workers,bg_load,inloop_burn_ms,io_mb_s,io_target,net_mbps,net_dst,net_port,opencv_fps,opencv_w,opencv_h
0.2600562710003942,100.0,10.0,0.05725900064135203,0.06375900011335034,0,42.9,0.0,0.0,41.0625,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.27005555699997785,100.0,10.0,0.054926000302657485,0.06135100011306349,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.2800563239998155,100.0,10.0,0.05475899979501264,0.06088900045142509,0,42.9,0.0,0.0,41.0625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.2900564990004568,100.0,10.0,0.05555600000661798,0.06170399956317851,0,42.9,0.0,0.0,41.0625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615925073623657,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.3000563220002732,100.0,10.0,0.05486999998538522,0.06120400030340534,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.31005625600028,100.0,10.0,0.054444999477709644,0.06063000000722241,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.32005593099984253,100.0,10.0,0.05540799975278787,0.06194500019773841,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.3300563840002724,100.0,10.0,0.054443999943032395,0.06144399958429858,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615925669670105,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.3400561700000253,100.0,10.0,0.05496300036611501,0.061222000113048125,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615925073623657,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.3500562520002859,100.0,10.0,0.05392599996412173,0.06020399996486958,0,42.9,0.0,0.0,41.0625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928053855896,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.36005416799980594,100.0,10.0,0.055481999879702926,0.06203700013429625,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.3700561020004898,100.0,10.0,0.05537099968933035,0.06200000007083872,0,42.9,0.0,0.0,41.0625,45.2,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.3800555550005811,100.0,10.0,0.05516700002772268,0.06135199964774074,0,42.9,0.0,0.0,41.0625,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.39005615600035526,100.0,10.0,0.05451800006994745,0.06057399968995014,0,42.9,0.0,0.0,41.0625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.4000559229998544,100.0,10.0,0.055202999647008255,0.06148200009192806,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.4100541540001359,100.0,10.0,0.056924999626062345,0.06366599973262055,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.4200562730002275,100.0,10.0,0.05486999998538522,0.061130000176490285,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.430055578000065,100.0,10.0,0.056073999985528644,0.06229600057849893,0,42.9,0.0,0.0,41.0625,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.440056012000241,100.0,10.0,0.05618500017590122,0.06248099998629186,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.4500562789999094,100.0,10.0,0.054832999921927694,0.06114799998613307,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.46005606500057183,100.0,10.0,0.05464799960464006,0.0608709997322876,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.470056222000494,100.0,10.0,0.05411099937191466,0.060350999774527736,0,42.9,0.0,0.0,41.0625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.48005560000001424,100.0,10.0,0.054721999731555115,0.06092600051488262,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.4900561459999153,100.0,10.0,0.05509300081030233,0.061333000303420704,0,42.9,0.0,0.0,41.0625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926265716553,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.5000560799999221,100.0,10.0,0.054352000006474555,0.06059200040908763,0,42.9,0.0,0.0,41.0625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926265716553,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.5100561810004365,100.0,10.0,0.054537000323762186,0.06087000019761035,0,42.9,0.0,0.0,41.0625,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.5200562070003798,100.0,10.0,0.05542599956243066,0.061519000155385584,0,42.9,0.0,0.0,41.0625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.5300586230005138,100.0,10.0,0.05440699987957487,0.060647999816865195,0,42.9,0.0,0.0,41.0625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615932822227478,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.5400558540004567,100.0,10.0,0.055204000091180205,0.06146199939394137,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.761593222618103,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.550056195000252,100.0,10.0,0.05418499949882971,0.060370000028342474,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615932822227478,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
