t,infer_ms,loop_ms,cpu_pct,rss_mb,miss,a0,a1,a2,a3
1.020056598999986,0.05505600000788036,0.06918500002939254,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615926,0.76159406
1.0400557769999637,0.05592600001591563,0.07107500005076872,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615926,0.76159406
1.06005651199996,0.056185999994795566,0.07094400001506074,0.0,38.546875,0,0.76159406,-0.76159406,-0.76159316,0.76159406
1.080056672000012,0.055444999986775656,0.07024100000307953,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615931,0.76159406
1.1000556650000135,0.05579699995905685,0.07027799995285022,0.0,38.546875,0,0.76159406,-0.76159406,-0.76159316,0.76159406
1.1200565469999901,0.05700000002661909,0.0724079999940841,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615931,0.76159406
1.140055373999985,0.05679700001337551,0.07057400000576308,0.0,38.546875,0,0.76159406,-0.76159406,-0.76159304,0.76159406
1.1600558860000092,0.05592600001591563,0.07083399998464301,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615929,0.76159406
1.180056952999962,0.05616700002519792,0.0705750000520311,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615931,0.76159406
1.2000566510000112,0.056277999988196825,0.07074100000181716,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615927,0.76159406
1.2200558659999956,0.05631499999481093,0.07137099998999474,0.0,38.546875,0,0.76159406,-0.76159406,-0.76159215,0.76159406
1.2400565450000158,0.05581499999607331,0.06981499996072671,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615921,0.76159406
1.2600565569999844,0.05481499999859807,0.06914800002277843,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615918,0.76159406
1.2800561429999675,0.05661099999088037,0.07124100000055478,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615915,0.76159406
1.3000564879999956,0.05600100001856845,0.06962999998449959,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615912,0.76159406
1.3200566659999708,0.055148000001281616,0.06877900000290538,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615906,0.76159406
1.3400561599999605,0.05690800003321783,0.07101900001771355,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615902,0.76159406
1.3600567269999715,0.0564449999842509,0.07061200000180179,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615904,0.76159406
1.3800564430000009,0.056721999953879276,0.07044500000574772,0.0,38.546875,0,0.76159406,-0.76159406,-0.76158947,0.76159406
1.4000553810000156,0.05596300002252974,0.0708699999449891,0.0,38.546875,0,0.76159406,-0.76159406,-0.76158893,0.76159406
1.4200567070000147,0.05603699997891454,0.0703709999925195,0.0,38.546875,0,0.76159406,-0.76159406,-0.76158875,0.76159406
1.4400565710000137,0.0563700000384415,0.07085199996481606,0.0,38.546875,0,0.76159406,-0.76159406,-0.76158875,0.76159406
1.460055878999981,0.055629999963002774,0.06922300002543125,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615881,0.76159406
1.4800565399999641,0.055740999982845096,0.06920399999899018,50.0,38.546875,0,0.76159406,-0.76159406,-0.76158756,0.76159406
1.5000566630000094,0.05570399997623099,0.06905499998310916,0.0,38.546875,0,0.76159406,-0.76159406,-0.76158756,0.76159406
1.5200558779999938,0.05498199999465214,0.06851899996718203,0.0,38.546875,0,0.76159406,-0.76159406,-0.761586,0.76159406
1.540055983000002,0.0561669999683545,0.06979599999112907,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615869,0.76159406
1.5600563460000103,0.05629700001463789,0.06992699996999363,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615846,0.761594
1.580055950999963,0.057166999965829746,0.07070400005204647,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615842,0.761594
1.6000566479999634,0.0554629999669487,0.06851900002402544,0.0,38.546875,0,0.76159406,-0.76159406,-0.76158404,0.761594
1.6200563079999597,0.05548199999338976,0.06898200001614896,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615825,0.761594
1.6400562089999653,0.05579600002647567,0.07011100001363957,0.0,38.546875,0,0.76159406,-0.76159406,-0.76158106,0.76159406
1.6600566839999829,0.05581599998549791,0.07005600002685242,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615743,0.761594
1.6800568989999647,0.05601899999874149,0.06963000004134301,0.0,38.546875,0,0.76159406,-0.76159406,-0.76157236,0.7615939
1.7000558189999992,0.055297000017162645,0.0693519999686032,0.0,38.546875,0,0.76159406,-0.76159406,-0.76157236,0.7615939
1.720055737999985,0.05555600000661798,0.07001900002023831,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615743,0.7615939
1.7400566569999683,0.055981000002702785,0.06939000002148532,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615721,0.7615939
1.760055780000016,0.05544399999735106,0.0686859999632361,0.0,38.546875,0,0.76159406,-0.76159406,-0.76156867,0.7615939
1.7800564589999794,0.054203999980018125,0.06766699999616321,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615785,0.7615939
1.8000565449999613,0.0546859999985827,0.06794500001205961,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615745,0.7615939
1.8200558350000051,0.056426000014653255,0.06987000000435728,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615572,0.76159376
1.8400566799999751,0.0553520000039498,0.06887099999630664,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615511,0.76159376
1.8600566920000006,0.05522200001450983,0.0686849999738115,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615566,0.76159376
1.8800561109999876,0.05505600000788036,0.0695560000281148,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615443,0.76159376
1.9000545860000102,0.05640799997763679,0.07120399999394067,0.0,38.546875,0,0.76159406,-0.76159406,-0.76154745,0.76159346
1.9200566889999777,0.05679700001337551,0.0703709999925195,0.0,38.546875,0,0.76159406,-0.76159406,-0.761531,0.76159376
1.940055903999962,0.05699999996977567,0.07076000002825822,0.0,38.546875,0,0.76159406,-0.76159406,-0.76152015,0.7615936
1.9600565819999929,0.056073999985528644,0.06948099996861856,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615297,0.76159364
1.9800564999999892,0.05396299997073584,0.06731500002388202,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615105,0.76159346
2.000055825000004,0.05611099999214275,0.07000099998322185,0.0,38.546875,0,0.76159406,-0.76159406,-0.76150817,0.76159346
2.020056613999998,0.05537100003039086,0.06872299996985021,0.0,38.546875,0,0.76159406,-0.76159406,-0.76150787,0.7615936
2.040056624999977,0.05501900000126625,0.06844500001079723,0.0,38.546875,0,0.76159406,-0.76159406,-0.7615005,0.76159334
2.060055950999981,0.05564800000001924,0.06996299998718314,0.0,38.546875,0,0.76159406,-0.76159406,-0.7614828,0.7615933
2.080056758000012,0.055833000033089775,0.0700929999766231,0.0,38.546875,0,0.76159406,-0.76159406,-0.7614492,0.76159316
2.100054972999999,0.056871000026603724,0.071462999983396,0.0,38.546875,0,0.76159406,-0.76159406,-0.76148903,0.7615931
2.1200563350000152,0.05944499997667663,0.07314899994526058,0.0,38.546875,0,0.76159406,-0.76159406,-0.76148176,0.76159316
2.1400565679999772,0.05542600001717801,0.06939000002148532,0.0,38.546875,0,0.76159406,-0.76159406,-0.7614638,0.7615929
2.1600546529999747,0.05670399997370623,0.07129700003360995,0.0,38.546875,0,0.76159406,-0.76159406,-0.7613938,0.76159275
2.1800570529999845,0.05542599996033459,0.0693889999752173,0.0,38.546875,0,0.76159406,-0.76159406,-0.7613767,0.7615929
2.2000568230000113,0.055240999984107475,0.0690009999857466,0.0,38.546875,0,0.76159406,-0.76159406,-0.7613159,0.7615929
2.2200565559999745,0.05566699996961688,0.06907499999897482,0.0,38.546875,0,0.76159406,-0.76159406,-0.76129425,0.76159245
2.240055288999997,0.0596119999727307,0.07677899998270732,0.0,38.546875,0,0.76159406,-0.76159406,-0.7612555,0.76159227
2.260055781999995,0.05772200000819794,0.07379599998103004,0.0,38.546875,0,0.76159406,-0.76159406,-0.76118785,0.761592
2.2800569780000046,0.05646300002126736,0.07262999997692532,0.0,38.546875,0,0.76159406,-0.76159406,-0.761216,0.76159185
2.300056304000009,0.05650100001730607,0.07127800000716888,0.0,38.546875,0,0.76159406,-0.76159406,-0.76120645,0.76159155
2.320056610999984,0.055297000017162645,0.06999999999379725,0.0,38.546875,0,0.76159406,-0.76159406,-0.7611567,0.76159155
2.340056677000007,0.05581499999607331,0.07051899996213251,0.0,38.546875,0,0.76159406,-0.76159406,-0.7609575,0.76159143
2.360055817999978,0.05594499998551328,0.07055600002559004,0.0,38.546875,0,0.76159406,-0.76159406,-0.7608925,0.7615914
2.3800566059999824,0.057667000021410786,0.07266699998353943,0.0,38.546875,0,0.76159406,-0.76159406,-0.7604485,0.76159066
2.4000566909999748,0.058000000024094334,0.0716300000362935,0.0,38.546875,0,0.76159406,-0.76159406,-0.76039445,0.7615899
2.4200552389999643,0.05685200000016266,0.07235300000729694,0.0,38.546875,0,0.76159406,-0.76159406,-0.7598122,0.76158863
2.4400566209999965,0.0560560000053556,0.07062999998197483,0.0,38.546875,0,0.76159406,-0.76159406,-0.759877,0.76158917
2.4600565199999664,0.05635199994458162,0.07000100004006526,0.0,38.546875,0,0.76159406,-0.76159406,-0.7593777,0.7615882
2.4800558279999905,0.05555600000661798,0.06903700000293611,0.0,38.546875,0,0.76159406,-0.76159406,-0.75908464,0.7615857
2.500056486999995,0.05503700003828271,0.0685740000108126,0.0,38.546875,0,0.76159406,-0.76159406,-0.7573039,0.76158464
2.5200566639999806,0.05549999997356281,0.06881500002009489,0.0,38.546875,0,0.76159406,-0.76159406,-0.7575798,0.7615827
2.5400561010000047,0.056427000004077854,0.07192599997551952,0.0,38.546875,0,0.76159406,-0.76159406,-0.7554677,0.7615795
2.5600566669999694,0.05575999995244274,0.07022300002290649,0.0,38.546875,0,0.76159406,-0.76159406,-0.7542601,0.76157856
2.580056529999979,0.0553520000039498,0.06892599998309379,0.0,38.546875,0,0.76159406,-0.76159406,-0.7531756,0.76157707
2.6000558739999633,0.05536999998412284,0.06957499999771244,0.0,38.546875,0,0.76159406,-0.76159406,-0.750997,0.7615778
2.6200566260000073,0.05720400002928727,0.07151899995960775,0.0,38.546875,0,0.76159406,-0.76159406,-0.7530824,0.76157516
2.6400574520000077,0.055149000047549634,0.06888899997647968,0.0,38.546875,0,0.76159406,-0.76159406,-0.7508145,0.76157147
2.660055813999975,0.05542600001717801,0.06907499999897482,0.0,38.546875,0,0.76159406,-0.76159406,-0.7466525,0.76156956
2.680056676999982,0.055740999982845096,0.06938900003206072,0.0,38.546875,0,0.76159406,-0.76159406,-0.74694467,0.76156735
2.7000564289999716,0.055297000017162645,0.06898200001614896,0.0,38.546875,0,0.76159406,-0.76159406,-0.74037653,0.76156
2.7200557730000128,0.05626000000802378,0.06999999999379725,0.0,38.546875,0,0.76159406,-0.76159406,-0.73877996,0.76155734
2.7400557649999655,0.05640799997763679,0.07039000001896056,0.0,38.546875,0,0.76159406,-0.76159406,-0.74029034,0.76154935
2.7600566279999725,0.055296000027738046,0.06898200001614896,0.0,38.546875,0,0.76159406,-0.76159406,-0.72886413,0.7615349
2.780055860999994,0.05585200000268742,0.07011200000306417,0.0,38.546875,0,0.76159406,-0.76159406,-0.7255985,0.7615419
2.8000564829999917,0.055092999957651045,0.06940800000165837,0.0,38.546875,0,0.76159406,-0.76159406,-0.71822023,0.76152676
2.8200568649999695,0.05537000004096626,0.06866699999363846,0.0,38.546875,0,0.76159406,-0.76159406,-0.7232523,0.76152897
2.840056115999971,0.05736999997907333,0.07301900001266404,0.0,38.546875,0,0.76159406,-0.76159406,-0.70026726,0.7615095
2.860056737999969,0.05614799999875686,0.070538000045417,0.0,38.546875,0,0.76159406,-0.76159406,-0.7023289,0.7615096
2.880056637999985,0.055777999989459204,0.0699820000136242,0.0,38.546875,0,0.76159406,-0.76159406,-0.6606466,0.7614453
2.900055908000013,0.05533300003435215,0.0691109999593209,50.0,38.546875,0,0.76159406,-0.76159406,-0.64746755,0.76145476
2.9200566029999777,0.05533400002377675,0.06890800000292074,0.0,38.546875,0,0.76159406,-0.76159406,-0.61954755,0.76138866
2.9400552980000043,0.0563710000278661,0.07055599996874662,0.0,38.546875,0,0.76159406,-0.76159406,-0.54444945,0.7613727
2.960055753000006,0.05526000001054854,0.06962899999507499,0.0,38.546875,0,0.76159406,-0.76159406,-0.5197241,0.76140416
2.9800565769999707,0.054148000003806374,0.06848200001741134,0.0,38.546875,0,0.76159406,-0.76159406,-0.49754116,0.7613902
3.000056605999987,0.055834000022514374,0.06914800002277843,0.0,38.546875,0,0.76159406,-0.76159406,-0.42674235,0.7613465
3.020055744999979,0.056758999960493384,0.07016699998985132,0.0,38.546875,0,0.76159406,-0.76159406,-0.44534814,0.76134783
3.0400566440000034,0.05527799999072158,0.0697039999977278,0.0,38.546875,0,0.76159406,-0.76159406,-0.28774753,0.76124936
3.0600564320000103,0.05555600000661798,0.0696669999911137,0.0,38.546875,0,0.76159406,-0.76159406,-0.19990453,0.7612538
3.0800558669999987,0.057703999971181474,0.07189000001517343,0.0,38.546875,0,0.76159406,-0.76159406,-0.1500457,0.7611346
3.1000565619999634,0.05548199999338976,0.06966700004795712,0.0,38.546875,0,0.76159406,-0.76159406,-0.0055173747,0.7611187
3.120056553999973,0.05477799999198396,0.06835200002797137,0.0,38.546875,0,0.76159406,-0.76159406,-0.016154958,0.76110655
3.1400558599999613,0.05564800000001924,0.06996300004402656,0.0,38.546875,0,0.76159406,-0.76159406,0.121877454,0.76110446
3.1600563700000066,0.05383399997072047,0.06812999998828673,0.0,38.546875,0,0.76159406,-0.76159406,0.06174576,0.76113635
3.1800547500000107,0.056630000017321436,0.07157499999266292,0.0,38.546875,0,0.76159406,-0.76159406,0.23015855,0.7609819
3.2000571489999743,0.05698199998960263,0.0710740000045007,0.0,38.546875,0,0.76159406,-0.76159406,0.30384848,0.7607817
3.2200565480000023,0.05488900001182628,0.07079599998860431,0.0,38.546875,0,0.76159406,-0.76159406,0.3820237,0.76074225
3.2400578539999856,0.06570400000782683,0.0850000000127693,0.0,38.546875,0,0.76159406,-0.76159406,0.49489188,0.76070696
3.260056029999987,0.06225999999287524,0.079334000020026,0.0,38.546875,0,0.76159406,-0.76159406,0.5596893,0.7602965
3.280056373999969,0.0591120000308365,0.07537000004731453,0.0,38.546875,0,0.76159406,-0.76159406,0.563973,0.7602136
3.3000567169999613,0.05831500004660484,0.07350000004180401,0.0,38.546875,0,0.76159406,-0.76159406,0.5386398,0.7602804
3.3200558009999668,0.05679600002395091,0.07185200001913472,0.0,38.546875,0,0.76159406,-0.76159406,0.60084903,0.760074
3.3400565879999817,0.05674099998032034,0.07140799999660885,0.0,38.546875,0,0.76159406,-0.76159406,0.6065807,0.76014656
3.360056395000015,0.05603699997891454,0.07153699999662422,0.0,38.546875,0,0.76159406,-0.76159406,0.690324,0.75964826
3.38005577499996,0.05737099996849793,0.07159300002967939,0.0,38.546875,0,0.76159406,-0.76159406,0.69210863,0.7595746
3.4000564699999813,0.05592600001591563,0.07029699997929129,0.0,38.546875,0,0.76159406,-0.76159406,0.69455105,0.7593359
3.4200567209999804,0.055981999992127385,0.07027800000969364,0.0,38.546875,0,0.76159406,-0.76159406,0.70533454,0.7584389
3.440054859999975,0.05724100003590138,0.07176000002573346,0.0,38.546875,0,0.76159406,-0.76159406,0.71585286,0.75825405
3.460056887999997,0.05501900000126625,0.06944500000827247,0.0,38.546875,0,0.76159406,-0.76159406,0.71536183,0.7589945
3.480056676000004,0.05403699998396405,0.06864899995662199,0.0,38.546875,0,0.76159406,-0.76159406,0.7290854,0.7577184
3.5000557600000093,0.05738999999493899,0.0717780000059065,0.0,38.546875,0,0.76159406,-0.76159406,0.74143916,0.7573774
3.520056511000007,0.05579699995905685,0.07016699998985132,0.0,38.546875,0,0.76159406,-0.76159406,0.74781674,0.7563839
3.54005659500001,0.055740999982845096,0.06999999999379725,0.0,38.546875,0,0.76159406,-0.76159406,0.7471837,0.756989
3.5600558639999917,0.05551900000000387,0.06987000000435728,0.0,38.546875,0,0.76159406,-0.76159406,0.75098306,0.75524807
3.580055632999972,0.05587000003970388,0.07055600002559004,0.0,38.546875,0,0.76159406,-0.76159406,0.7514204,0.7560735
3.60005662399999,0.055777999989459204,0.06944500000827247,0.0,38.546875,0,0.76159406,-0.76159406,0.7518882,0.75610864
3.6200556709999887,0.054888999954982864,0.06837099999756902,0.0,38.546875,0,0.76159406,-0.76159406,0.75309473,0.75532573
3.640056976999972,0.0556670000264603,0.06951900002150069,0.0,38.546875,0,0.76159406,-0.76159406,0.7563668,0.7506145
3.6600566909999657,0.05596300002252974,0.0695930000347289,0.0,38.546875,0,0.76159406,-0.76159406,0.75694686,0.75248736
3.680055997000011,0.05625899996175576,0.07050099998195947,0.0,38.546875,0,0.76159406,-0.76159406,0.7579518,0.753077
3.7000565069999993,0.05422300000645919,0.06907400000955022,0.0,38.546875,0,0.76159406,-0.76159406,0.75853497,0.7518604
3.720056461000013,0.054501000022355583,0.06862999998702435,0.0,38.546875,0,0.76159406,-0.76159406,0.75898695,0.7501742
3.7400560449999602,0.05407399999057816,0.0689270000293618,0.0,38.546875,0,0.76159406,-0.76159406,0.7596054,0.7481431
3.7600557399999843,0.05576000000928616,0.0703709999925195,0.0,38.546875,0,0.76159406,-0.76159406,0.75995773,0.7482586
3.7800567499999715,0.05537099997354744,0.06918600001881714,0.0,38.546875,0,0.76159406,-0.76159406,0.76055366,0.74693537
3.8000556679999704,0.05551900000000387,0.06988900003079834,0.0,38.546875,0,0.76159406,-0.76159406,0.7606859,0.7446918
3.820056474000012,0.05575900001986156,0.06990699995412797,0.0,38.546875,0,0.76159406,-0.76159406,0.7608882,0.7430105
3.8400564840000015,0.05692599995654746,0.07149999999001011,0.0,38.546875,0,0.76159406,-0.76159406,0.7605438,0.74087566
3.860055974999966,0.055629999963002774,0.06968500002813016,0.0,38.546875,0,0.76159406,-0.76159406,0.7609057,0.74168026
3.880056410999998,0.055501000019830826,0.06959299997788548,0.0,38.546875,0,0.76159406,-0.76159406,0.760989,0.74404335
3.9000567909999972,0.056723000000147294,0.07027800000969364,0.0,38.546875,0,0.76159406,-0.76159406,0.76110226,0.7394295
3.920055854999987,0.057018999996216735,0.0706490000084159,0.0,38.546875,0,0.76159406,-0.76159406,0.7611963,0.73136586
3.940056530999982,0.05551900000000387,0.06879699998307842,0.0,38.546875,0,0.76159406,-0.76159406,0.76125723,0.7387014
3.96005498400001,0.056128999972315796,0.07050099998195947,0.0,38.546875,0,0.76159406,-0.76159406,0.76134986,0.72280467
3.9800560859999905,0.0568339999631462,0.07031500001630775,0.0,38.546875,0,0.76159406,-0.76159406,0.7613736,0.7231265
4.000056760999996,0.05564899998944384,0.0692780000122184,0.0,38.546875,0,0.76159406,-0.76159406,0.7613442,0.7293787
4.020056752000016,0.05564899998944384,0.06986999994751386,0.0,38.546875,0,0.76159406,-0.76159406,0.7614087,0.72018903
4.040055963999976,0.05564899998944384,0.07001900002023831,0.0,38.546875,0,0.76159406,-0.76159406,0.7614101,0.7149407
4.060056602999964,0.055833999965670955,0.07013000004008063,0.0,38.546875,0,0.76159406,-0.76159406,0.76145726,0.70724064
4.080056704000015,0.05688900000677677,0.07183399998211826,0.0,38.546875,0,0.76159406,-0.76159406,0.7614633,0.71105903
4.100055786999974,0.0560560000053556,0.0703339999859054,0.0,38.546875,0,0.76159406,-0.76159406,0.7615061,0.7168954
4.120056518000013,0.056426000014653255,0.07011200000306417,0.0,38.546875,0,0.76159406,-0.76159406,0.76153094,0.7112638
4.140056527000013,0.055148999990706216,0.06866699999363846,0.0,38.546875,0,0.76159406,-0.76159406,0.7615221,0.70659
4.160055850999981,0.05537099997354744,0.06953700000167373,0.0,38.546875,0,0.76159406,-0.76159406,0.76153076,0.70703024
4.180057063999982,0.057074000039847306,0.07155600002306528,0.0,38.546875,0,0.76159406,-0.76159406,0.7615506,0.6927243
4.200056646999997,0.056722000010722695,0.07092599997804427,0.0,38.546875,0,0.76159406,-0.76159406,0.7615608,0.69038707
4.220055155000011,0.05975999999918713,0.07653799997342503,0.0,38.546875,0,0.76159406,-0.76159406,0.76156175,0.69565535
4.240056756999991,0.057963000017480226,0.07296299997960887,0.0,38.546875,0,0.76159406,-0.76159406,0.76156676,0.6898566
4.260056636000002,0.05807400003732255,0.07368600000745573,0.0,38.546875,0,0.76159406,-0.76159406,0.7615611,0.6778691
4.280055866999987,0.05713000001605906,0.07187099998873236,50.0,38.546875,0,0.76159406,-0.76159406,0.7615647,0.68581295
4.300056691000009,0.05688900000677677,0.0714259999767819,0.0,38.546875,0,0.76159406,-0.76159406,0.7615733,0.68821114
4.320056514999976,0.05750100001478131,0.07120399999394067,0.0,38.546875,0,0.76159406,-0.76159406,0.7615747,0.6768911
4.340055763999999,0.05525899996428052,0.06975999997393956,0.0,38.546875,0,0.76159406,-0.76159406,0.7615808,0.6767744
4.360056457999974,0.0560560000053556,0.07044500000574772,0.0,38.546875,0,0.76159406,-0.76159406,0.7615841,0.6690377
4.380056486000001,0.055628999973578175,0.06992599998056903,0.0,38.546875,0,0.76159406,-0.76159406,0.7615845,0.6600636
