t,hz,budget_ms,infer_ms,loop_ms,miss,cpu_sys_pct_1hz,cpu_proc_pct_1hz,cpu_proc_pct_1hz_norm,rss_mb,temp_c,cpu_khz,a0,a1,a2,a3,bg_workers,bg_load,inloop_burn_ms
7.427800119330641e-05,50.0,20.0,0.13433399908535648,0.1636849992792122,0,25.0,0.0,0.0,40.359375,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615923881530762,0.7615940570831299,0,0.0,0.0
0.02005782000014733,50.0,20.0,0.09361099910165649,0.11520400039444212,0,25.0,0.0,0.0,40.40625,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,0.0
0.040057584999885876,50.0,20.0,0.07868499960750341,0.09162999958789442,0,25.0,0.0,0.0,40.40625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0
0.06005725800059736,50.0,20.0,0.07029700100247283,0.08046199945965782,0,25.0,0.0,0.0,40.40625,45.2,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
0.080057671000759,50.0,20.0,0.06446299994422588,0.07353599903581198,0,25.0,0.0,0.0,40.40625,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
0.10005749099946115,50.0,20.0,0.06166700040921569,0.07020400153123774,0,25.0,0.0,0.0,40.40625,44.65,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
0.12005699600013031,50.0,20.0,0.06183400000736583,0.07020399971224833,0,25.0,0.0,0.0,40.40625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,0.0
0.14005805800115922,50.0,20.0,0.06487000064225867,0.07588799962832127,0,25.0,0.0,0.0,40.40625,44.65,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0
0.16005535899967072,50.0,20.0,0.06023999958415516,0.06820400085416622,0,25.0,0.0,0.0,40.40625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0
0.18005610600084765,50.0,20.0,0.05720400076825172,0.06429600034607574,0,25.0,0.0,0.0,40.421875,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931034088135,0.7615940570831299,0,0.0,0.0
