t,hz,budget_ms,infer_ms,loop_ms,miss,cpu_sys_pct_1hz,cpu_proc_pct_1hz,cpu_proc_pct_1hz_norm,rss_mb,temp_c,cpu_khz,a0,a1,a2,a3,bg_workers,bg_load,inloop_burn_ms
0.00010877800013986416,100.0,10.0,0.13248100003693253,0.16220299949054606,0,25.0,0.0,0.0,40.359375,44.65,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615923881530762,0.7615940570831299,0,0.0,0.0
0.010058308000225225,100.0,10.0,0.09144399882643484,0.11433399959059898,0,25.0,0.0,0.0,40.40625,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
0.02005600600023172,100.0,10.0,0.0738889993954217,0.08642600005259737,0,25.0,0.0,0.0,40.40625,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,0.0
0.030055998999159783,100.0,10.0,0.06964800013520289,0.08075900041148998,0,25.0,0.0,0.0,40.40625,45.2,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
0.04005710399906093,100.0,10.0,0.06727800064254552,0.07738900058029685,0,25.0,0.0,0.0,40.40625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0
0.05005635699853883,100.0,10.0,0.06285100062086713,0.07177800034696702,0,25.0,0.0,0.0,40.40625,45.2,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
0.06005690599886293,100.0,10.0,0.06344499888655264,0.07153700062190183,0,25.0,0.0,0.0,40.40625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
0.07005813999967359,100.0,10.0,0.06440700053644832,0.07574099981866311,0,25.0,0.0,0.0,40.40625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931034088135,0.7615940570831299,0,0.0,0.0
0.0800570039991726,100.0,10.0,0.057870000091497786,0.0656850006635068,0,25.0,0.0,0.0,40.421875,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
0.09005479400002514,100.0,10.0,0.056629000027896836,0.06412999937310815,0,25.0,0.0,0.0,40.4375,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
0.10005601000011666,100.0,10.0,0.057573999583837576,0.06461099837906659,0,25.0,0.0,0.0,40.4375,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
0.11005668899997545,100.0,10.0,0.057406999985687435,0.06461100019805599,0,25.0,0.0,0.0,40.4375,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0
0.1200559049993899,100.0,10.0,0.05611100095848087,0.06292500074778218,0,25.0,0.0,0.0,40.4375,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,0.0
0.13005636100024276,100.0,10.0,0.056536999181844294,0.06322199988062494,0,25.0,0.0,0.0,40.4375,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0
0.14005653999993228,100.0,10.0,0.055055001212167554,0.06146299892861862,0,25.0,0.0,0.0,40.4375,45.2,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0
0.1500563299996429,100.0,10.0,0.05433400110632647,0.060852000387967564,0,25.0,0.0,0.0,40.4375,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0
0.1600563419997343,100.0,10.0,0.053850999393034726,0.060443999245762825,0,25.0,0.0,0.0,40.4375,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0
0.17005633499866235,100.0,10.0,0.05431499994301703,0.060871001551277004,0,25.0,0.0,0.0,40.4375,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615926861763,0.7615940570831299,0,0.0,0.0
0.18005566200008616,100.0,10.0,0.05509299990080763,0.06216699875949416,0,25.0,0.0,0.0,40.4375,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931034088135,0.7615940570831299,0,0.0,0.0
0.19005634099994495,100.0,10.0,0.0553699992451584,0.06164799924590625,0,25.0,0.0,0.0,40.4375,45.2,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0
0.2000562789999094,100.0,10.0,0.056332999520236626,0.06283299990172964,0,25.0,0.0,0.0,40.4375,44.65,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
0.21005621699987387,100.0,10.0,0.05622199932986405,0.0627409990556771,0,25.0,0.0,0.0,40.4375,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928053855896,0.7615940570831299,0,0.0,0.0
0.22005622899996524,100.0,10.0,0.055111000619945116,0.061499998992076144,0,25.0,0.0,0.0,40.4375,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,0.0
0.23005559299963352,100.0,10.0,0.054906999139348045,0.06135200055723544,0,25.0,0.0,0.0,40.4375,45.2,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615927457809448,0.7615940570831299,0,0.0,0.0
0.24005621600008453,100.0,10.0,0.05686999975296203,0.06329699863272253,0,25.0,0.0,0.0,40.4375,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0
